mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.009229230880737304,0.0032061240868385423,0.0033324718475341796,0.0006633174846156684,gini,5,1,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.995499213836478,0.9865959119496854,0.9874606918238995,0.9829009433962264,0.9963411257466082,0.9897595773505795,0.005264878335401939,184
0.009309482574462891,0.003375070966770289,0.0033617019653320312,0.0012548075504644324,gini,5,1,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.998624213836478,0.9863600628930816,0.9935141509433962,0.9829009433962264,0.9963411257466082,0.9915480993631581,0.005976602471294535,110
0.009804010391235352,0.003294472222319173,0.0031711578369140623,0.0004204906065762047,gini,5,1,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.998624213836478,0.9861635220125786,0.9933962264150943,0.9825471698113207,0.9962224595546063,0.9913907183260158,0.0060864303976349635,114
0.00930328369140625,0.002862369436670006,0.0048903942108154295,0.0023860952998989338,gini,5,1,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 15}",0.9984669811320754,0.9861635220125786,0.9933962264150943,0.982429245283019,0.9961829041572723,0.991327775800008,0.0060773740156213184,115
0.011073446273803711,0.005326365778259227,0.0056187152862548825,0.0038397618727480224,gini,5,5,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.9932979559748428,0.9860259433962264,0.9934748427672956,0.9918238993710692,0.9961829041572723,0.9921611091333412,0.0033748221008571993,82
0.010191917419433594,0.003697841162708441,0.00496821403503418,0.0008845031018639359,gini,5,5,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.9932979559748428,0.9860259433962264,0.9934748427672956,0.9918238993710692,0.9961829041572723,0.9921611091333412,0.0033748221008571993,82
0.010313701629638673,0.0038771589349761975,0.004051017761230469,0.00040271461104858937,gini,5,5,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.9932979559748428,0.9860259433962264,0.9934748427672956,0.9918238993710692,0.9961829041572723,0.9921611091333412,0.0033748221008571993,82
0.006571292877197266,0.0013893972747681758,0.003271627426147461,0.0009491190527267569,gini,5,5,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 15}",0.9930817610062893,0.9860259433962264,0.9934748427672956,0.9952437106918239,0.9962224595546063,0.9928097434832484,0.0035807016509976537,49
0.008175039291381836,0.0014457457500709659,0.004094314575195312,0.001630346698543575,gini,5,10,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.9955385220125786,0.9865959119496854,0.99312106918239,0.992000786163522,0.9931371385625568,0.9920786855741467,0.0029747009742619093,85
0.007598686218261719,0.002416604749774564,0.007237005233764649,0.003757893466600756,gini,5,10,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5}",0.9955385220125786,0.9865959119496854,0.99312106918239,0.992000786163522,0.9931371385625568,0.9920786855741467,0.0029747009742619093,85
0.014878654479980468,0.005254116844177851,0.005663251876831055,0.002412538800268557,gini,5,10,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.9955385220125786,0.9865959119496854,0.99312106918239,0.992000786163522,0.9931371385625568,0.9920786855741467,0.0029747009742619093,85
0.01059103012084961,0.004339784014138133,0.003641986846923828,0.0008650395081297255,gini,5,10,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 15}",0.9955385220125786,0.9865959119496854,0.99312106918239,0.992000786163522,0.9931371385625568,0.9920786855741467,0.0029747009742619093,85
0.009748268127441406,0.003357979896571161,0.0049822330474853516,0.001998715014361436,gini,5,20,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 2}",0.9953616352201259,0.986497641509434,0.9938482704402516,0.9942216981132075,0.9993275582453226,0.9938513607056685,0.004158942508969421,33
0.01028299331665039,0.003691551166565557,0.004325723648071289,0.0011575870034163183,gini,5,20,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 5}",0.9953616352201259,0.986497641509434,0.9938482704402516,0.9942216981132075,0.9993275582453226,0.9938513607056685,0.004158942508969421,33
0.010424375534057617,0.003508861391559634,0.005877399444580078,0.0036724500135252177,gini,5,20,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.9953616352201259,0.986497641509434,0.9938482704402516,0.9942216981132075,0.9993275582453226,0.9938513607056685,0.004158942508969421,33
0.009096336364746094,0.004195484684069434,0.003802490234375,0.0010078031502613026,gini,5,20,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 15}",0.9953616352201259,0.986497641509434,0.9938482704402516,0.9942216981132075,0.9993275582453226,0.9938513607056685,0.004158942508969421,33
0.007929086685180664,0.0022010906729958914,0.00641016960144043,0.0030288603256128353,gini,10,1,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9905856918238993,0.9812106918238994,0.990625,0.9780463836477987,0.9905660377358491,0.9862067610062895,0.0054635451938102085,238
0.008153820037841797,0.003558880410872789,0.005033111572265625,0.0017743578748056793,gini,10,1,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9934355345911949,0.9809748427672956,0.9935141509433962,0.9780463836477987,0.9936909141252325,0.9879323652149836,0.006938902518550191,229
0.009169054031372071,0.0016602970367206287,0.00418548583984375,0.0008627564858460451,gini,10,1,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9934355345911949,0.9808765723270441,0.9933962264150943,0.9776926100628931,0.9936315810292314,0.9878065048850916,0.007031035599878263,232
0.008092784881591797,0.0006031769081259967,0.004344749450683594,0.000889137669765646,gini,10,1,15,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 15}",0.9932783018867924,0.9808765723270441,0.9933962264150943,0.9775353773584906,0.9935524702345635,0.9877277896443971,0.007038333787045476,235
0.008292913436889648,0.0011940269707165618,0.0040089130401611325,0.000633732004028257,gini,10,5,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.9964229559748428,0.9840998427672956,0.9934748427672956,0.9926690251572327,0.9936118033305644,0.9920556939994463,0.004175647987430233,101
0.00825033187866211,0.0016318820058784792,0.004825210571289063,0.0013650595530592922,gini,10,5,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.9964229559748428,0.9840998427672956,0.9934748427672956,0.9926690251572327,0.9936118033305644,0.9920556939994463,0.004175647987430233,101
0.007511520385742187,0.0004564628546320773,0.0036108016967773436,0.00035887302437227243,gini,10,5,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.9964229559748428,0.9840998427672956,0.9934748427672956,0.9926690251572327,0.9936118033305644,0.9920556939994463,0.004175647987430233,101
0.006902313232421875,0.0013155052328821654,0.006448078155517578,0.004350685460209662,gini,10,5,15,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 15}",0.9933569182389937,0.9840998427672956,0.9934748427672956,0.9926690251572328,0.9934931371385626,0.991418753213876,0.0036719664116295577,111
0.00745081901550293,0.0010655456633481746,0.003704547882080078,0.00034910352009737285,gini,10,10,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.9955385220125786,0.9865959119496854,0.99312106918239,0.992000786163522,0.9931371385625568,0.9920786855741467,0.0029747009742619093,85
0.0070935249328613285,0.0013486148779349755,0.005912208557128906,0.005291229873154602,gini,10,10,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 5}",0.9955385220125786,0.9865959119496854,0.99312106918239,0.992000786163522,0.9931371385625568,0.9920786855741467,0.0029747009742619093,85
0.007839727401733398,0.0009719218038257838,0.004405450820922851,0.001185299345008196,gini,10,10,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.9955385220125786,0.9865959119496854,0.99312106918239,0.992000786163522,0.9931371385625568,0.9920786855741467,0.0029747009742619093,85
0.007807779312133789,0.00033246492119789486,0.0040361881256103516,0.0006104845967447177,gini,10,10,15,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 15}",0.9955385220125786,0.9865959119496854,0.99312106918239,0.992000786163522,0.9931371385625568,0.9920786855741467,0.0029747009742619093,85
0.007278013229370117,0.0005106961671364241,0.0032088756561279297,0.000652828678664019,gini,10,20,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 2}",0.9953616352201259,0.986497641509434,0.9938482704402516,0.9942216981132075,0.9993275582453226,0.9938513607056685,0.004158942508969421,33
0.007748794555664062,0.0015297344670818932,0.0034833908081054687,0.00037684249648168195,gini,10,20,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 5}",0.9953616352201259,0.986497641509434,0.9938482704402516,0.9942216981132075,0.9993275582453226,0.9938513607056685,0.004158942508969421,33
0.007967519760131835,0.0010306815529689205,0.00353388786315918,0.0005560499573430981,gini,10,20,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.9953616352201259,0.986497641509434,0.9938482704402516,0.9942216981132075,0.9993275582453226,0.9938513607056685,0.004158942508969421,33
0.0076945781707763675,0.0018234046469501183,0.003659629821777344,0.0015457784363517326,gini,10,20,15,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20, 'min_samples_split': 15}",0.9953616352201259,0.986497641509434,0.9938482704402516,0.9942216981132075,0.9993275582453226,0.9938513607056685,0.004158942508969421,33
0.006798791885375977,0.00040999055043065445,0.0036998748779296874,0.0009254682606705492,gini,15,1,2,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9905856918238993,0.9812106918238994,0.990625,0.9780463836477987,0.9905660377358491,0.9862067610062895,0.0054635451938102085,238
0.010100889205932616,0.0024233441719404775,0.003097391128540039,0.0007055609049157725,gini,15,1,5,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9934355345911949,0.9809748427672956,0.9935141509433962,0.9780463836477987,0.9936909141252325,0.9879323652149836,0.006938902518550191,229
0.007296180725097657,0.0009732088183958447,0.0037434577941894533,0.0013052740636911035,gini,15,1,10,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9934355345911949,0.9808765723270441,0.9933962264150943,0.9776926100628931,0.9936315810292314,0.9878065048850916,0.007031035599878263,232
0.007550430297851562,0.0009349882456591589,0.0038307666778564452,0.0004494253987838833,gini,15,1,15,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 15}",0.9932783018867924,0.9808765723270441,0.9933962264150943,0.9775353773584906,0.9935524702345635,0.9877277896443971,0.007038333787045476,235
0.007816553115844727,0.0006618424863144226,0.0038139820098876953,0.0002904404914335709,gini,15,5,2,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.9964229559748428,0.9840998427672956,0.9934748427672956,0.9926690251572327,0.9936118033305644,0.9920556939994463,0.004175647987430233,101
0.006840658187866211,0.0004567392977435115,0.004312705993652344,0.0008754383419996666,gini,15,5,5,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.9964229559748428,0.9840998427672956,0.9934748427672956,0.9926690251572327,0.9936118033305644,0.9920556939994463,0.004175647987430233,101
0.007021141052246094,0.0013058253563729533,0.0034854888916015627,0.0010825327298142546,gini,15,5,10,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.9964229559748428,0.9840998427672956,0.9934748427672956,0.9926690251572327,0.9936118033305644,0.9920556939994463,0.004175647987430233,101
0.008480405807495118,0.0008253664661085293,0.005015897750854492,0.002996697859052947,gini,15,5,15,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 5, 'min_samples_split': 15}",0.9933569182389937,0.9840998427672956,0.9934748427672956,0.9926690251572328,0.9934931371385626,0.991418753213876,0.0036719664116295577,111
0.007750749588012695,0.002030317140916935,0.0042511940002441405,0.001698097029211454,gini,15,10,2,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.9955385220125786,0.9865959119496854,0.99312106918239,0.992000786163522,0.9931371385625568,0.9920786855741467,0.0029747009742619093,85
0.008235788345336914,0.0012818573218084518,0.004148960113525391,0.0010685412906801183,gini,15,10,5,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 10, 'min_samples_split': 5}",0.9955385220125786,0.9865959119496854,0.99312106918239,0.992000786163522,0.9931371385625568,0.9920786855741467,0.0029747009742619093,85
0.008266162872314454,0.0009097947313986682,0.0034259796142578126,0.0008884120028149101,gini,15,10,10,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.9955385220125786,0.9865959119496854,0.99312106918239,0.992000786163522,0.9931371385625568,0.9920786855741467,0.0029747009742619093,85
0.011389636993408203,0.004218654637807167,0.003293752670288086,0.0012500484866232364,gini,15,10,15,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 10, 'min_samples_split': 15}",0.9955385220125786,0.9865959119496854,0.99312106918239,0.992000786163522,0.9931371385625568,0.9920786855741467,0.0029747009742619093,85
0.010568475723266602,0.003857715584096109,0.0031850337982177734,0.0008068489820938011,gini,15,20,2,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 20, 'min_samples_split': 2}",0.9953616352201259,0.986497641509434,0.9938482704402516,0.9942216981132075,0.9993275582453226,0.9938513607056685,0.004158942508969421,33
0.007851219177246094,0.000585923747308585,0.0057427406311035155,0.0025586467078660105,gini,15,20,5,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 20, 'min_samples_split': 5}",0.9953616352201259,0.986497641509434,0.9938482704402516,0.9942216981132075,0.9993275582453226,0.9938513607056685,0.004158942508969421,33
0.0073582172393798825,0.0009334671019312128,0.0031384944915771483,0.0005591501457419226,gini,15,20,10,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.9953616352201259,0.986497641509434,0.9938482704402516,0.9942216981132075,0.9993275582453226,0.9938513607056685,0.004158942508969421,33
0.0066253662109375,0.0005725147161887375,0.0039749622344970705,0.0006803713257634143,gini,15,20,15,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_leaf': 20, 'min_samples_split': 15}",0.9953616352201259,0.986497641509434,0.9938482704402516,0.9942216981132075,0.9993275582453226,0.9938513607056685,0.004158942508969421,33
0.007485246658325196,0.0009326545438069198,0.003444862365722656,0.0007051350845653168,gini,,1,2,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9905856918238993,0.9812106918238994,0.990625,0.9780463836477987,0.9905660377358491,0.9862067610062895,0.0054635451938102085,238
0.0070422649383544925,0.0006038894320661429,0.003998470306396484,0.001073543646491963,gini,,1,5,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9934355345911949,0.9809748427672956,0.9935141509433962,0.9780463836477987,0.9936909141252325,0.9879323652149836,0.006938902518550191,229
0.007109212875366211,0.00041371622392636276,0.003430032730102539,0.0007516541984844661,gini,,1,10,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9934355345911949,0.9808765723270441,0.9933962264150943,0.9776926100628931,0.9936315810292314,0.9878065048850916,0.007031035599878263,232
0.007549715042114258,0.0009378203752304201,0.0035981655120849608,0.0004956561682752873,gini,,1,15,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 15}",0.9932783018867924,0.9808765723270441,0.9933962264150943,0.9775353773584906,0.9935524702345635,0.9877277896443971,0.007038333787045476,235
0.007742118835449219,0.001300788724323231,0.0050105094909667965,0.00256305479655871,gini,,5,2,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.9964229559748428,0.9840998427672956,0.9934748427672956,0.9926690251572327,0.9936118033305644,0.9920556939994463,0.004175647987430233,101
0.007276201248168945,0.001326582378486268,0.00405278205871582,0.0008141328147666092,gini,,5,5,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.9964229559748428,0.9840998427672956,0.9934748427672956,0.9926690251572327,0.9936118033305644,0.9920556939994463,0.004175647987430233,101
0.00850224494934082,0.0020616293117545117,0.004024982452392578,0.0009358126219115708,gini,,5,10,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.9964229559748428,0.9840998427672956,0.9934748427672956,0.9926690251572327,0.9936118033305644,0.9920556939994463,0.004175647987430233,101
0.006118869781494141,0.00043443705810868694,0.003414011001586914,0.0009041580262830036,gini,,5,15,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 15}",0.9933569182389937,0.9840998427672956,0.9934748427672956,0.9926690251572328,0.9934931371385626,0.991418753213876,0.0036719664116295577,111
0.00742793083190918,0.0009045196060629275,0.004227828979492187,0.0007298308446360599,gini,,10,2,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.9955385220125786,0.9865959119496854,0.99312106918239,0.992000786163522,0.9931371385625568,0.9920786855741467,0.0029747009742619093,85
0.006386947631835937,0.0006538213235856982,0.004946565628051758,0.0015972814199388544,gini,,10,5,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 5}",0.9955385220125786,0.9865959119496854,0.99312106918239,0.992000786163522,0.9931371385625568,0.9920786855741467,0.0029747009742619093,85
0.007115936279296875,0.0008718913338659997,0.0036133289337158202,0.0010060616852071945,gini,,10,10,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.9955385220125786,0.9865959119496854,0.99312106918239,0.992000786163522,0.9931371385625568,0.9920786855741467,0.0029747009742619093,85
0.008285999298095703,0.0031535263709074795,0.004209661483764648,0.000816839123874286,gini,,10,15,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 15}",0.9955385220125786,0.9865959119496854,0.99312106918239,0.992000786163522,0.9931371385625568,0.9920786855741467,0.0029747009742619093,85
0.007694816589355469,0.0012017714666499528,0.003708648681640625,0.000875222509462179,gini,,20,2,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 20, 'min_samples_split': 2}",0.9953616352201259,0.986497641509434,0.9938482704402516,0.9942216981132075,0.9993275582453226,0.9938513607056685,0.004158942508969421,33
0.006236124038696289,0.0014270836004846618,0.004432249069213867,0.0015644020291163342,gini,,20,5,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 20, 'min_samples_split': 5}",0.9953616352201259,0.986497641509434,0.9938482704402516,0.9942216981132075,0.9993275582453226,0.9938513607056685,0.004158942508969421,33
0.010238885879516602,0.002433495879957406,0.004255867004394532,0.0016115954361500728,gini,,20,10,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.9953616352201259,0.986497641509434,0.9938482704402516,0.9942216981132075,0.9993275582453226,0.9938513607056685,0.004158942508969421,33
0.007295083999633789,0.0012859159089599129,0.005050516128540039,0.0020757444933468213,gini,,20,15,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 20, 'min_samples_split': 15}",0.9953616352201259,0.986497641509434,0.9938482704402516,0.9942216981132075,0.9993275582453226,0.9938513607056685,0.004158942508969421,33
0.008847951889038086,0.0015884083251504635,0.004214620590209961,0.0017536286571356743,entropy,3,1,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.9956564465408806,0.9863011006289308,0.9885023584905661,0.9840998427672956,0.9911989240931927,0.9891517345041733,0.004014266476275229,217
0.008852815628051758,0.002285440279644348,0.004279661178588867,0.0017174641463222522,entropy,3,1,5,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9956564465408806,0.9863011006289308,0.9885023584905661,0.9840998427672956,0.9911989240931927,0.9891517345041733,0.004014266476275229,217
0.008958959579467773,0.0016363867511818007,0.004185676574707031,0.0014092760427169447,entropy,3,1,10,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9956564465408806,0.9863011006289308,0.9885023584905661,0.9840998427672956,0.9911989240931927,0.9891517345041733,0.004014266476275229,217
0.007962799072265625,0.0011727718018282143,0.0035925865173339843,0.0009001371320068443,entropy,3,1,15,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 15}",0.9956564465408806,0.9863011006289308,0.9885023584905661,0.9840998427672956,0.9911989240931927,0.9891517345041733,0.004014266476275229,217
0.008126115798950196,0.0010293967551115396,0.0032855987548828123,0.0006777803253973232,entropy,3,5,2,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.9956564465408806,0.9870676100628931,0.9885023584905661,0.9840998427672956,0.9911989240931927,0.9893050363909657,0.003915906805998501,193
